longitude,latitude,sea_level
-68.83333,-1.6666641,0.0
-68.83333,-1.5833282,0.0
-68.83333,-1.5,0.0
-68.83333,-1.4166641,0.0
-68.83333,-1.3333282,0.0
-68.83333,-1.25,0.0
-68.83333,-1.1666641,0.0
-68.83333,-1.0833282,0.0
-68.83333,-1.0,0.0
-68.83333,-0.9166641,0.0
-68.83333,-0.83332825,0.0
-68.83333,-0.75,0.0
-68.83333,-0.6666641,0.0
-68.83333,-0.58332825,0.0
-68.83333,-0.5,0.0
-68.83333,-0.41666412,0.0
-68.83333,-0.33332825,0.0
-68.83333,-0.25,0.0
-68.83333,-0.16666412,0.0
-68.83333,-0.08332825,0.0
-68.83333,0.0,0.0
-68.83333,0.08333588,0.0
-68.83333,0.16667175,0.0
-68.83333,0.25,0.0
-68.83333,0.33333588,0.0
-68.83333,0.41667175,0.0
-68.83333,0.5,0.0
-68.83333,0.5833359,0.0
-68.83333,0.66667175,0.0
-68.83333,0.75,0.0
-68.83333,0.8333359,0.0
-68.83333,0.91667175,0.0
-68.83333,1.0,0.0
-68.83333,1.0833359,0.0
-68.83333,1.1666718,0.0
-68.83333,1.25,0.0
-68.83333,1.3333359,0.0
-68.83333,1.4166718,0.0
-68.83333,1.5,0.0
-68.83333,1.5833359,0.0
-68.83333,1.6666718,0.0
-68.83333,1.75,0.0
-68.83333,1.8333359,0.0
-68.83333,1.9166718,0.0
-68.83333,2.0,0.0
-68.83333,2.0833359,0.0
-68.83333,2.1666718,0.0
-68.83333,2.25,0.0
-68.83333,2.3333359,0.0
-68.83333,2.4166718,0.0
-68.83333,2.5,0.0
-68.83333,2.5833359,0.0
-68.83333,2.6666718,0.0
-68.83333,2.75,0.0
-68.83333,2.8333359,0.0
-68.83333,2.9166718,0.0
-68.83333,3.0,0.0
-68.83333,3.0833359,0.0
-68.83333,3.1666718,0.0
-68.83333,3.25,0.0
-68.83333,3.3333359,0.0
-68.83333,3.4166718,0.0
-68.83333,3.5,0.0
-68.83333,3.5833359,0.0
-68.83333,3.6666718,0.0
-68.83333,3.75,0.0
-68.83333,3.8333359,0.0
-68.83333,3.9166718,0.0
-68.83333,4.0,0.0
-68.83333,4.083336,0.0
-68.83333,4.1666718,0.0
-68.83333,4.25,0.0
-68.83333,4.333336,0.0
-68.83333,4.4166718,0.0
-68.83333,4.5,0.0
-68.83333,4.583336,0.0
-68.83333,4.6666718,0.0
-68.83333,4.75,0.0
-68.83333,4.833336,0.0
-68.83333,4.9166718,0.0
-68.83333,5.0,0.0
-68.83333,5.083336,0.0
-68.83333,5.1666718,0.0
-68.83333,5.25,0.0
-68.83333,5.333336,0.0
-68.83333,5.4166718,0.0
-68.83333,5.5,0.0
-68.83333,5.583336,0.0
-68.83333,5.6666718,0.0
-68.83333,5.75,0.0
-68.83333,5.833336,0.0
-68.83333,5.9166718,0.0
-68.83333,6.0,0.0
-68.83333,6.083336,0.0
-68.83333,6.1666718,0.0
-68.83333,6.25,0.0
-68.83333,6.333336,0.0
-68.83333,6.4166718,0.0
-68.83333,6.5,0.0
-68.83333,6.583336,0.0
-68.83333,6.6666718,0.0
-68.83333,6.75,0.0
-68.83333,6.833336,0.0
-68.83333,6.9166718,0.0
-68.83333,7.0,0.0
-68.83333,7.083336,0.0
-68.83333,7.1666718,0.0
-68.83333,7.25,0.0
-68.83333,7.333336,0.0
-68.83333,7.4166718,0.0
-68.83333,7.5,0.0
-68.83333,7.583336,0.0
-68.83333,7.6666718,0.0
-68.83333,7.75,0.0
-68.83333,7.833336,0.0
-68.83333,7.9166718,0.0
-68.83333,8.0,0.0
-68.83333,8.083336,0.0
-68.83333,8.166672,0.0
-68.83333,8.25,0.0
-68.83333,8.333336,0.0
-68.83333,8.416672,0.0
-68.83333,8.5,0.0
-68.83333,8.583336,0.0
-68.83333,8.666672,0.0
-68.83333,8.75,0.0
-68.83333,8.833336,0.0
-68.83333,8.916672,0.0
-68.83333,9.0,0.0
-68.83333,9.083336,0.0
-68.83333,9.166672,0.0
-68.83333,9.25,0.0
-68.83333,9.333336,0.0
-68.83333,9.416672,0.0
-68.83333,9.5,0.0
-68.83333,9.583336,0.0
-68.83333,9.666672,0.0
-68.83333,9.75,0.0
-68.83333,9.833336,0.0
-68.83333,9.916672,0.0
-68.83333,10.0,0.0
-68.83333,10.083336,0.0
-68.83333,10.166672,0.0
-68.83333,10.25,0.0
-68.83333,10.333336,0.0
-68.83333,10.416672,0.0
-68.83333,10.5,0.0
-68.83333,10.583336,0.0
-68.83333,10.666672,0.0
-68.83333,10.75,0.0
-68.83333,10.833336,0.0
-68.83333,10.916672,0.0
-68.83333,11.0,0.0
-68.83333,11.083336,0.0
-68.83333,11.166672,0.0
-68.83333,11.25,0.0
-68.83333,11.333336,0.0
-68.83333,11.416672,-0.079136
-68.83333,11.5,-0.077886
-68.83333,11.583336,-0.066074
-68.83333,11.666672,-0.04897
-68.83333,11.75,-0.028408
-68.83333,11.833336,-0.007741
-68.83333,11.916672,0.009662
-68.83333,12.0,0.029461
-68.83333,12.083336,0.0
-68.83333,12.166672,0.017921
-68.83333,12.25,0.023361
-68.83333,12.333336,0.031371
-68.83333,12.416672,0.042806
-68.75,-4.25,0.0
-68.75,-4.166664,0.0
-68.75,-4.0833282,0.0
-68.75,-4.0,0.0
-68.75,-3.9166641,0.0
-68.75,-3.8333282,0.0
-68.75,-3.75,0.0
-68.75,-3.6666641,0.0
-68.75,-3.5833282,0.0
-68.75,-3.5,0.0
-68.75,-3.4166641,0.0
-68.75,-3.3333282,0.0
-68.75,-3.25,0.0
-68.75,-3.1666641,0.0
-68.75,-3.0833282,0.0
-68.75,-3.0,0.0
-68.75,-2.9166641,0.0
-68.75,-2.8333282,0.0
-68.75,-2.75,0.0
-68.75,-2.6666641,0.0
-68.75,-2.5833282,0.0
-68.75,-2.5,0.0
-68.75,-2.4166641,0.0
-68.75,-2.3333282,0.0
-68.75,-2.25,0.0
-68.75,-2.1666641,0.0
-68.75,-2.0833282,0.0
-68.75,-2.0,0.0
-68.75,-1.9166641,0.0
-68.75,-1.8333282,0.0
-68.75,-1.75,0.0
-68.75,-1.6666641,0.0
-68.75,-1.5833282,0.0
-68.75,-1.5,0.0
-68.75,-1.4166641,0.0
-68.75,-1.3333282,0.0
-68.75,-1.25,0.0
-68.75,-1.1666641,0.0
-68.75,-1.0833282,0.0
-68.75,-1.0,0.0
-68.75,-0.9166641,0.0
-68.75,-0.83332825,0.0
-68.75,-0.75,0.0
-68.75,-0.6666641,0.0
-68.75,-0.58332825,0.0
-68.75,-0.5,0.0
-68.75,-0.41666412,0.0
-68.75,-0.33332825,0.0
-68.75,-0.25,0.0
-68.75,-0.16666412,0.0
-68.75,-0.08332825,0.0
-68.75,0.0,0.0
-68.75,0.08333588,0.0
-68.75,0.16667175,0.0
-68.75,0.25,0.0
-68.75,0.33333588,0.0
-68.75,0.41667175,0.0
-68.75,0.5,0.0
-68.75,0.5833359,0.0
-68.75,0.66667175,0.0
-68.75,0.75,0.0
-68.75,0.8333359,0.0
-68.75,0.91667175,0.0
-68.75,1.0,0.0
-68.75,1.0833359,0.0
-68.75,1.1666718,0.0
-68.75,1.25,0.0
-68.75,1.3333359,0.0
-68.75,1.4166718,0.0
-68.75,1.5,0.0
-68.75,1.5833359,0.0
-68.75,1.6666718,0.0
-68.75,1.75,0.0
-68.75,1.8333359,0.0
-68.75,1.9166718,0.0
-68.75,2.0,0.0
-68.75,2.0833359,0.0
-68.75,2.1666718,0.0
-68.75,2.25,0.0
-68.75,2.3333359,0.0
-68.75,2.4166718,0.0
-68.75,2.5,0.0
-68.75,2.5833359,0.0
-68.75,2.6666718,0.0
-68.75,2.75,0.0
-68.75,2.8333359,0.0
-68.75,2.9166718,0.0
-68.75,3.0,0.0
-68.75,3.0833359,0.0
-68.75,3.1666718,0.0
-68.75,3.25,0.0
-68.75,3.3333359,0.0
-68.75,3.4166718,0.0
-68.75,3.5,0.0
-68.75,3.5833359,0.0
-68.75,3.6666718,0.0
-68.75,3.75,0.0
-68.75,3.8333359,0.0
-68.75,3.9166718,0.0
-68.75,4.0,0.0
-68.75,4.083336,0.0
-68.75,4.1666718,0.0
-68.75,4.25,0.0
-68.75,4.333336,0.0
-68.75,4.4166718,0.0
-68.75,4.5,0.0
-68.75,4.583336,0.0
-68.75,4.6666718,0.0
-68.75,4.75,0.0
-68.75,4.833336,0.0
-68.75,4.9166718,0.0
-68.75,5.0,0.0
-68.75,5.083336,0.0
-68.75,5.1666718,0.0
-68.75,5.25,0.0
-68.75,5.333336,0.0
-68.75,5.4166718,0.0
-68.75,5.5,0.0
-68.75,5.583336,0.0
-68.75,5.6666718,0.0
-68.75,5.75,0.0
-68.75,5.833336,0.0
-68.75,5.9166718,0.0
-68.75,6.0,0.0
-68.75,6.083336,0.0
-68.75,6.1666718,0.0
-68.75,6.25,0.0
-68.75,6.333336,0.0
-68.75,6.4166718,0.0
-68.75,6.5,0.0
-68.75,6.583336,0.0
-68.75,6.6666718,0.0
-68.75,6.75,0.0
-68.75,6.833336,0.0
-68.75,6.9166718,0.0
-68.75,7.0,0.0
-68.75,7.083336,0.0
-68.75,7.1666718,0.0
-68.75,7.25,0.0
-68.75,7.333336,0.0
-68.75,7.4166718,0.0
-68.75,7.5,0.0
-68.75,7.583336,0.0
-68.75,7.6666718,0.0
-68.75,7.75,0.0
-68.75,7.833336,0.0
-68.75,7.9166718,0.0
-68.75,8.0,0.0
-68.75,8.083336,0.0
-68.75,8.166672,0.0
-68.75,8.25,0.0
-68.75,8.333336,0.0
-68.75,8.416672,0.0
-68.75,8.5,0.0
-68.75,8.583336,0.0
-68.75,8.666672,0.0
-68.75,8.75,0.0
-68.75,8.833336,0.0
-68.75,8.916672,0.0
-68.75,9.0,0.0
-68.75,9.083336,0.0
-68.75,9.166672,0.0
-68.75,9.25,0.0
-68.75,9.333336,0.0
-68.75,9.416672,0.0
-68.75,9.5,0.0
-68.75,9.583336,0.0
-68.75,9.666672,0.0
-68.75,9.75,0.0
-68.75,9.833336,0.0
-68.75,9.916672,0.0
-68.75,10.0,0.0
-68.75,10.083336,0.0
-68.75,10.166672,0.0
-68.75,10.25,0.0
-68.75,10.333336,0.0
-68.75,10.416672,0.0
-68.75,10.5,0.0
-68.75,10.583336,0.0
-68.75,10.666672,0.0
-68.75,10.75,0.0
-68.75,10.833336,0.0
-68.75,10.916672,0.0
-68.75,11.0,0.0
-68.75,11.083336,0.0
-68.75,11.166672,0.0
-68.75,11.25,0.0
-68.75,11.333336,0.0
-68.75,11.416672,-0.076671
-68.75,11.5,-0.071817
-68.75,11.583336,-0.056308
-68.75,11.666672,-0.038418
-68.75,11.75,-0.018743
-68.75,11.833336,0.000895
-68.75,11.916672,0.016934
-68.75,12.0,0.033888
-68.75,12.083336,0.043142
-68.75,12.166672,0.037565
-68.75,12.25,0.040601
-68.75,12.333336,0.047475
-68.75,12.416672,0.055919
-68.666664,-4.25,0.0
-68.666664,-4.166664,0.0
-68.666664,-4.0833282,0.0
-68.666664,-4.0,0.0
-68.666664,-3.9166641,0.0
-68.666664,-3.8333282,0.0
-68.666664,-3.75,0.0
-68.666664,-3.6666641,0.0
-68.666664,-3.5833282,0.0
-68.666664,-3.5,0.0
-68.666664,-3.4166641,0.0
-68.666664,-3.3333282,0.0
-68.666664,-3.25,0.0
-68.666664,-3.1666641,0.0
-68.666664,-3.0833282,0.0
-68.666664,-3.0,0.0
-68.666664,-2.9166641,0.0
-68.666664,-2.8333282,0.0
-68.666664,-2.75,0.0
-68.666664,-2.6666641,0.0
-68.666664,-2.5833282,0.0
-68.666664,-2.5,0.0
-68.666664,-2.4166641,0.0
-68.666664,-2.3333282,0.0
-68.666664,-2.25,0.0
-68.666664,-2.1666641,0.0
-68.666664,-2.0833282,0.0
-68.666664,-2.0,0.0
-68.666664,-1.9166641,0.0
-68.666664,-1.8333282,0.0
-68.666664,-1.75,0.0
-68.666664,-1.6666641,0.0
-68.666664,-1.5833282,0.0
-68.666664,-1.5,0.0
-68.666664,-1.4166641,0.0
-68.666664,-1.3333282,0.0
-68.666664,-1.25,0.0
-68.666664,-1.1666641,0.0
-68.666664,-1.0833282,0.0
-68.666664,-1.0,0.0
-68.666664,-0.9166641,0.0
-68.666664,-0.83332825,0.0
-68.666664,-0.75,0.0
-68.666664,-0.6666641,0.0
-68.666664,-0.58332825,0.0
-68.666664,-0.5,0.0
-68.666664,-0.41666412,0.0
-68.666664,-0.33332825,0.0
-68.666664,-0.25,0.0
-68.666664,-0.16666412,0.0
-68.666664,-0.08332825,0.0
-68.666664,0.0,0.0
-68.666664,0.08333588,0.0
-68.666664,0.16667175,0.0
-68.666664,0.25,0.0
-68.666664,0.33333588,0.0
-68.666664,0.41667175,0.0
-68.666664,0.5,0.0
-68.666664,0.5833359,0.0
-68.666664,0.66667175,0.0
-68.666664,0.75,0.0
-68.666664,0.8333359,0.0
-68.666664,0.91667175,0.0
-68.666664,1.0,0.0
-68.666664,1.0833359,0.0
-68.666664,1.1666718,0.0
-68.666664,1.25,0.0
-68.666664,1.3333359,0.0
-68.666664,1.4166718,0.0
-68.666664,1.5,0.0
-68.666664,1.5833359,0.0
-68.666664,1.6666718,0.0
-68.666664,1.75,0.0
-68.666664,1.8333359,0.0
-68.666664,1.9166718,0.0
-68.666664,2.0,0.0
-68.666664,2.0833359,0.0
-68.666664,2.1666718,0.0
-68.666664,2.25,0.0
-68.666664,2.3333359,0.0
-68.666664,2.4166718,0.0
-68.666664,2.5,0.0
-68.666664,2.5833359,0.0
-68.666664,2.6666718,0.0
-68.666664,2.75,0.0
-68.666664,2.8333359,0.0
-68.666664,2.9166718,0.0
-68.666664,3.0,0.0
-68.666664,3.0833359,0.0
-68.666664,3.1666718,0.0
-68.666664,3.25,0.0
-68.666664,3.3333359,0.0
-68.666664,3.4166718,0.0
-68.666664,3.5,0.0
-68.666664,3.5833359,0.0
-68.666664,3.6666718,0.0
-68.666664,3.75,0.0
-68.666664,3.8333359,0.0
-68.666664,3.9166718,0.0
-68.666664,4.0,0.0
-68.666664,4.083336,0.0
-68.666664,4.1666718,0.0
-68.666664,4.25,0.0
-68.666664,4.333336,0.0
-68.666664,4.4166718,0.0
-68.666664,4.5,0.0
-68.666664,4.583336,0.0
-68.666664,4.6666718,0.0
-68.666664,4.75,0.0
-68.666664,4.833336,0.0
-68.666664,4.9166718,0.0
-68.666664,5.0,0.0
-68.666664,5.083336,0.0
-68.666664,5.1666718,0.0
-68.666664,5.25,0.0
-68.666664,5.333336,0.0
-68.666664,5.4166718,0.0
-68.666664,5.5,0.0
-68.666664,5.583336,0.0
-68.666664,5.6666718,0.0
-68.666664,5.75,0.0
-68.666664,5.833336,0.0
-68.666664,5.9166718,0.0
-68.666664,6.0,0.0
-68.666664,6.083336,0.0
-68.666664,6.1666718,0.0
-68.666664,6.25,0.0
-68.666664,6.333336,0.0
-68.666664,6.4166718,0.0
-68.666664,6.5,0.0
-68.666664,6.583336,0.0
-68.666664,6.6666718,0.0
-68.666664,6.75,0.0
-68.666664,6.833336,0.0
-68.666664,6.9166718,0.0
-68.666664,7.0,0.0
-68.666664,7.083336,0.0
-68.666664,7.1666718,0.0
-68.666664,7.25,0.0
-68.666664,7.333336,0.0
-68.666664,7.4166718,0.0
-68.666664,7.5,0.0
-68.666664,7.583336,0.0
-68.666664,7.6666718,0.0
-68.666664,7.75,0.0
-68.666664,7.833336,0.0
-68.666664,7.9166718,0.0
-68.666664,8.0,0.0
-68.666664,8.083336,0.0
-68.666664,8.166672,0.0
-68.666664,8.25,0.0
-68.666664,8.333336,0.0
-68.666664,8.416672,0.0
-68.666664,8.5,0.0
-68.666664,8.583336,0.0
-68.666664,8.666672,0.0
-68.666664,8.75,0.0
-68.666664,8.833336,0.0
-68.666664,8.916672,0.0
-68.666664,9.0,0.0
-68.666664,9.083336,0.0
-68.666664,9.166672,0.0
-68.666664,9.25,0.0
-68.666664,9.333336,0.0
-68.666664,9.416672,0.0
-68.666664,9.5,0.0
-68.666664,9.583336,0.0
-68.666664,9.666672,0.0
-68.666664,9.75,0.0
-68.666664,9.833336,0.0
-68.666664,9.916672,0.0
-68.666664,10.0,0.0
-68.666664,10.083336,0.0
-68.666664,10.166672,0.0
-68.666664,10.25,0.0
-68.666664,10.333336,0.0
-68.666664,10.416672,0.0
-68.666664,10.5,0.0
-68.666664,10.583336,0.0
-68.666664,10.666672,0.0
-68.666664,10.75,0.0
-68.666664,10.833336,0.0
-68.666664,10.916672,0.0
-68.666664,11.0,0.0
-68.666664,11.083336,0.0
-68.666664,11.166672,0.0
-68.666664,11.25,0.0
-68.666664,11.333336,-0.069281
-68.666664,11.416672,-0.068719
-68.666664,11.5,-0.0591
-68.666664,11.583336,-0.043447
-68.666664,11.666672,-0.026582
-68.666664,11.75,-0.008837
-68.666664,11.833336,0.008889
-68.666664,11.916672,0.024912
-68.666664,12.0,0.039522
-68.666664,12.083336,0.049882
-68.666664,12.166672,0.052475
-68.666664,12.25,0.055488
-68.666664,12.333336,0.060343
-68.666664,12.416672,0.064447
-68.58333,-4.25,0.0
-68.58333,-4.166664,0.0
-68.58333,-4.0833282,0.0
-68.58333,-4.0,0.0
-68.58333,-3.9166641,0.0
-68.58333,-3.8333282,0.0
-68.58333,-3.75,0.0
-68.58333,-3.6666641,0.0
-68.58333,-3.5833282,0.0
-68.58333,-3.5,0.0
-68.58333,-3.4166641,0.0
-68.58333,-3.3333282,0.0
-68.58333,-3.25,0.0
-68.58333,-3.1666641,0.0
-68.58333,-3.0833282,0.0
-68.58333,-3.0,0.0
-68.58333,-2.9166641,0.0
-68.58333,-2.8333282,0.0
-68.58333,-2.75,0.0
-68.58333,-2.6666641,0.0
-68.58333,-2.5833282,0.0
-68.58333,-2.5,0.0
-68.58333,-2.4166641,0.0
-68.58333,-2.3333282,0.0
-68.58333,-2.25,0.0
-68.58333,-2.1666641,0.0
-68.58333,-2.0833282,0.0
-68.58333,-2.0,0.0
-68.58333,-1.9166641,0.0
-68.58333,-1.8333282,0.0
-68.58333,-1.75,0.0
-68.58333,-1.6666641,0.0
-68.58333,-1.5833282,0.0
-68.58333,-1.5,0.0
-68.58333,-1.4166641,0.0
-68.58333,-1.3333282,0.0
-68.58333,-1.25,0.0
-68.58333,-1.1666641,0.0
-68.58333,-1.0833282,0.0
-68.58333,-1.0,0.0
-68.58333,-0.9166641,0.0
-68.58333,-0.83332825,0.0
-68.58333,-0.75,0.0
-68.58333,-0.6666641,0.0
-68.58333,-0.58332825,0.0
-68.58333,-0.5,0.0
-68.58333,-0.41666412,0.0
-68.58333,-0.33332825,0.0
-68.58333,-0.25,0.0
-68.58333,-0.16666412,0.0
-68.58333,-0.08332825,0.0
-68.58333,0.0,0.0
-68.58333,0.08333588,0.0
-68.58333,0.16667175,0.0
-68.58333,0.25,0.0
-68.58333,0.33333588,0.0
-68.58333,0.41667175,0.0
-68.58333,0.5,0.0
-68.58333,0.5833359,0.0
-68.58333,0.66667175,0.0
-68.58333,0.75,0.0
-68.58333,0.8333359,0.0
-68.58333,0.91667175,0.0
-68.58333,1.0,0.0
-68.58333,1.0833359,0.0
-68.58333,1.1666718,0.0
-68.58333,1.25,0.0
-68.58333,1.3333359,0.0
-68.58333,1.4166718,0.0
-68.58333,1.5,0.0
-68.58333,1.5833359,0.0
-68.58333,1.6666718,0.0
-68.58333,1.75,0.0
-68.58333,1.8333359,0.0
-68.58333,1.9166718,0.0
-68.58333,2.0,0.0
-68.58333,2.0833359,0.0
-68.58333,2.1666718,0.0
-68.58333,2.25,0.0
-68.58333,2.3333359,0.0
-68.58333,2.4166718,0.0
-68.58333,2.5,0.0
-68.58333,2.5833359,0.0
-68.58333,2.6666718,0.0
-68.58333,2.75,0.0
-68.58333,2.8333359,0.0
-68.58333,2.9166718,0.0
-68.58333,3.0,0.0
-68.58333,3.0833359,0.0
-68.58333,3.1666718,0.0
-68.58333,3.25,0.0
-68.58333,3.3333359,0.0
-68.58333,3.4166718,0.0
-68.58333,3.5,0.0
-68.58333,3.5833359,0.0
-68.58333,3.6666718,0.0
-68.58333,3.75,0.0
-68.58333,3.8333359,0.0
-68.58333,3.9166718,0.0
-68.58333,4.0,0.0
-68.58333,4.083336,0.0
-68.58333,4.1666718,0.0
-68.58333,4.25,0.0
-68.58333,4.333336,0.0
-68.58333,4.4166718,0.0
-68.58333,4.5,0.0
-68.58333,4.583336,0.0
-68.58333,4.6666718,0.0
-68.58333,4.75,0.0
-68.58333,4.833336,0.0
-68.58333,4.9166718,0.0
-68.58333,5.0,0.0
-68.58333,5.083336,0.0
-68.58333,5.1666718,0.0
-68.58333,5.25,0.0
-68.58333,5.333336,0.0
-68.58333,5.4166718,0.0
-68.58333,5.5,0.0
-68.58333,5.583336,0.0
-68.58333,5.6666718,0.0
-68.58333,5.75,0.0
-68.58333,5.833336,0.0
-68.58333,5.9166718,0.0
-68.58333,6.0,0.0
-68.58333,6.083336,0.0
-68.58333,6.1666718,0.0
-68.58333,6.25,0.0
-68.58333,6.333336,0.0
-68.58333,6.4166718,0.0
-68.58333,6.5,0.0
-68.58333,6.583336,0.0
-68.58333,6.6666718,0.0
-68.58333,6.75,0.0
-68.58333,6.833336,0.0
-68.58333,6.9166718,0.0
-68.58333,7.0,0.0
-68.58333,7.083336,0.0
-68.58333,7.1666718,0.0
-68.58333,7.25,0.0
-68.58333,7.333336,0.0
-68.58333,7.4166718,0.0
-68.58333,7.5,0.0
-68.58333,7.583336,0.0
-68.58333,7.6666718,0.0
-68.58333,7.75,0.0
-68.58333,7.833336,0.0
-68.58333,7.9166718,0.0
-68.58333,8.0,0.0
-68.58333,8.083336,0.0
-68.58333,8.166672,0.0
-68.58333,8.25,0.0
-68.58333,8.333336,0.0
-68.58333,8.416672,0.0
-68.58333,8.5,0.0
-68.58333,8.583336,0.0
-68.58333,8.666672,0.0
-68.58333,8.75,0.0
-68.58333,8.833336,0.0
-68.58333,8.916672,0.0
-68.58333,9.0,0.0
-68.58333,9.083336,0.0
-68.58333,9.166672,0.0
-68.58333,9.25,0.0
-68.58333,9.333336,0.0
-68.58333,9.416672,0.0
-68.58333,9.5,0.0
-68.58333,9.583336,0.0
-68.58333,9.666672,0.0
-68.58333,9.75,0.0
-68.58333,9.833336,0.0
-68.58333,9.916672,0.0
-68.58333,10.0,0.0
-68.58333,10.083336,0.0
-68.58333,10.166672,0.0
-68.58333,10.25,0.0
-68.58333,10.333336,0.0
-68.58333,10.416672,0.0
-68.58333,10.5,0.0
-68.58333,10.583336,0.0
-68.58333,10.666672,0.0
-68.58333,10.75,0.0
-68.58333,10.833336,0.0
-68.58333,10.916672,0.0
-68.58333,11.0,0.0
-68.58333,11.083336,0.0
-68.58333,11.166672,0.0
-68.58333,11.25,-0.06314
-68.58333,11.333336,-0.066078
-68.58333,11.416672,-0.061876
-68.58333,11.5,-0.047726
-68.58333,11.583336,-0.033778
-68.58333,11.666672,-0.016757
-68.58333,11.75,-0.000346
-68.58333,11.833336,0.015509
-68.58333,11.916672,0.030743
-68.58333,12.0,0.047476
-68.58333,12.083336,0.056928
-68.58333,12.166672,0.06065
-68.58333,12.25,0.064808
-68.58333,12.333336,0.069271
-68.58333,12.416672,0.070244
-68.5,-4.25,0.0
-68.5,-4.166664,0.0
-68.5,-4.0833282,0.0
-68.5,-4.0,0.0
-68.5,-3.9166641,0.0
-68.5,-3.8333282,0.0
-68.5,-3.75,0.0
-68.5,-3.6666641,0.0
-68.5,-3.5833282,0.0
-68.5,-3.5,0.0
-68.5,-3.4166641,0.0
-68.5,-3.3333282,0.0
-68.5,-3.25,0.0
-68.5,-3.1666641,0.0
-68.5,-3.0833282,0.0
-68.5,-3.0,0.0
-68.5,-2.9166641,0.0
-68.5,-2.8333282,0.0
-68.5,-2.75,0.0
-68.5,-2.6666641,0.0
-68.5,-2.5833282,0.0
-68.5,-2.5,0.0
-68.5,-2.4166641,0.0
-68.5,-2.3333282,0.0
-68.5,-2.25,0.0
-68.5,-2.1666641,0.0
-68.5,-2.0833282,0.0
-68.5,-2.0,0.0
-68.5,-1.9166641,0.0
-68.5,-1.8333282,0.0
-68.5,-1.75,0.0
-68.5,-1.6666641,0.0
-68.5,-1.5833282,0.0
-68.5,-1.5,0.0
-68.5,-1.4166641,0.0
-68.5,-1.3333282,0.0
-68.5,-1.25,0.0
-68.5,-1.1666641,0.0
-68.5,-1.0833282,0.0
-68.5,-1.0,0.0
-68.5,-0.9166641,0.0
-68.5,-0.83332825,0.0
-68.5,-0.75,0.0
-68.5,-0.6666641,0.0
-68.5,-0.58332825,0.0
-68.5,-0.5,0.0
-68.5,-0.41666412,0.0
-68.5,-0.33332825,0.0
-68.5,-0.25,0.0
-68.5,-0.16666412,0.0
-68.5,-0.08332825,0.0
-68.5,0.0,0.0
-68.5,0.08333588,0.0
-68.5,0.16667175,0.0
-68.5,0.25,0.0
-68.5,0.33333588,0.0
-68.5,0.41667175,0.0
-68.5,0.5,0.0
-68.5,0.5833359,0.0
-68.5,0.66667175,0.0
-68.5,0.75,0.0
-68.5,0.8333359,0.0
-68.5,0.91667175,0.0
-68.5,1.0,0.0
-68.5,1.0833359,0.0
-68.5,1.1666718,0.0
-68.5,1.25,0.0
-68.5,1.3333359,0.0
-68.5,1.4166718,0.0
-68.5,1.5,0.0
-68.5,1.5833359,0.0
-68.5,1.6666718,0.0
-68.5,1.75,0.0
-68.5,1.8333359,0.0
-68.5,1.9166718,0.0
-68.5,2.0,0.0
-68.5,2.0833359,0.0
-68.5,2.1666718,0.0
-68.5,2.25,0.0
-68.5,2.3333359,0.0
-68.5,2.4166718,0.0
-68.5,2.5,0.0
-68.5,2.5833359,0.0
-68.5,2.6666718,0.0
-68.5,2.75,0.0
-68.5,2.8333359,0.0
-68.5,2.9166718,0.0
-68.5,3.0,0.0
-68.5,3.0833359,0.0
-68.5,3.1666718,0.0
-68.5,3.25,0.0
-68.5,3.3333359,0.0
-68.5,3.4166718,0.0
-68.5,3.5,0.0
-68.5,3.5833359,0.0
-68.5,3.6666718,0.0
-68.5,3.75,0.0
-68.5,3.8333359,0.0
-68.5,3.9166718,0.0
-68.5,4.0,0.0
-68.5,4.083336,0.0
-68.5,4.1666718,0.0
-68.5,4.25,0.0
-68.5,4.333336,0.0
-68.5,4.4166718,0.0
-68.5,4.5,0.0
-68.5,4.583336,0.0
-68.5,4.6666718,0.0
-68.5,4.75,0.0
-68.5,4.833336,0.0
-68.5,4.9166718,0.0
-68.5,5.0,0.0
-68.5,5.083336,0.0
-68.5,5.1666718,0.0
-68.5,5.25,0.0
-68.5,5.333336,0.0
-68.5,5.4166718,0.0
-68.5,5.5,0.0
-68.5,5.583336,0.0
-68.5,5.6666718,0.0
-68.5,5.75,0.0
-68.5,5.833336,0.0
-68.5,5.9166718,0.0
-68.5,6.0,0.0
-68.5,6.083336,0.0
-68.5,6.1666718,0.0
-68.5,6.25,0.0
-68.5,6.333336,0.0
-68.5,6.4166718,0.0
-68.5,6.5,0.0
-68.5,6.583336,0.0
-68.5,6.6666718,0.0
-68.5,6.75,0.0
-68.5,6.833336,0.0
-68.5,6.9166718,0.0
-68.5,7.0,0.0
-68.5,7.083336,0.0
-68.5,7.1666718,0.0
-68.5,7.25,0.0
-68.5,7.333336,0.0
-68.5,7.4166718,0.0
-68.5,7.5,0.0
-68.5,7.583336,0.0
-68.5,7.6666718,0.0
-68.5,7.75,0.0
-68.5,7.833336,0.0
-68.5,7.9166718,0.0
-68.5,8.0,0.0
-68.5,8.083336,0.0
-68.5,8.166672,0.0
-68.5,8.25,0.0
-68.5,8.333336,0.0
-68.5,8.416672,0.0
-68.5,8.5,0.0
-68.5,8.583336,0.0
-68.5,8.666672,0.0
-68.5,8.75,0.0
-68.5,8.833336,0.0
